Wall time,Step,Value
1524792347.3600247,0,26.723291397094727
1524792751.8982491,1,26.66342544555664
1524793157.6830204,2,26.672409057617188
1524793559.954606,3,26.651891708374023
1524793970.5116024,4,26.643735885620117
1524794371.98267,5,26.640790939331055
1524794775.6308022,6,26.621562957763672
1524795180.9550908,7,26.642518997192383
1524795584.5442152,8,26.649642944335938
1524795994.2053359,9,26.61699676513672
1524796399.9508042,10,26.61675262451172
1524796803.9154944,11,26.624954223632812
1524797209.0435798,12,26.616018295288086
1524797618.1426563,13,26.59355354309082
1524798024.0423195,14,26.599773406982422
1524798429.4842198,15,26.579050064086914
1524798833.2842221,16,26.570999145507812
1524799247.3655796,17,26.55682373046875
1524799653.3855522,18,26.562782287597656
1524800059.2099352,19,26.538366317749023
1524800463.251373,20,26.51441192626953
1524800869.5394707,21,26.50027084350586
1524801279.9665294,22,26.507246017456055
1524801687.3063133,23,26.504594802856445
1524802093.1680486,24,26.458877563476562
1524802497.0150287,25,26.443784713745117
1524802907.6383026,26,26.432458877563477
1524803312.401625,27,26.388031005859375
1524803719.147832,28,26.39231300354004
1524804126.3569298,29,26.362817764282227
1524804534.3193777,30,26.34847068786621
1524804949.156533,31,26.324459075927734
1524805352.179359,32,26.317794799804688
1524805758.32293,33,26.28862190246582
1524806162.4128323,34,26.242128372192383
1524806575.4496682,35,26.2274169921875
1524806983.376687,36,26.207351684570312
1524807388.5051003,37,26.175777435302734
1524807795.9152715,38,26.168659210205078
1524808210.231999,39,26.123464584350586
1524808617.9459834,40,26.11003303527832
1524809025.3737535,41,26.081172943115234
1524809431.9411142,42,26.058103561401367
1524809837.028594,43,26.024219512939453
1524810249.6876044,44,25.990201950073242
1524810654.005146,45,25.960397720336914
1524811060.6208389,46,25.926687240600586
1524811468.849219,47,25.887758255004883
1524811879.1521578,48,25.88142967224121
1524812290.0157225,49,25.822092056274414
1524812701.0097678,50,25.78397560119629
1524813107.3507187,51,25.766300201416016
1524813511.9402835,52,25.753171920776367
1524813923.112978,53,25.705007553100586
1524814329.550186,54,25.685224533081055
1524814736.2459204,55,25.65449333190918
1524815140.2268374,56,25.61434555053711
1524815551.4474263,57,25.594945907592773
1524815956.2125926,58,25.56838607788086
1524816363.451368,59,25.538759231567383
1524816770.9758198,60,25.49542999267578
1524817173.9223962,61,25.489887237548828
1524817586.9493852,62,25.44603157043457
1524817992.8867774,63,25.447040557861328
1524818398.178887,64,25.401582717895508
1524818802.8313212,65,25.373035430908203
1524819211.2581992,66,25.342348098754883
1524819615.4654522,67,25.316686630249023
1524820022.0945728,68,25.306575775146484
1524820428.5460103,69,25.278507232666016
1524820844.3367481,70,25.23041343688965
1524821250.1728928,71,25.204347610473633
1524821655.649408,72,25.187108993530273
1524822063.221466,73,25.154348373413086
1524822465.8427966,74,25.152271270751953
1524822878.8682263,75,25.10909080505371
1524823286.5850637,76,25.07379913330078
1524823690.4889512,77,25.06940269470215
1524824096.0462918,78,25.045520782470703
1524824507.7950015,79,25.02813148498535
1524824912.5121431,80,25.003459930419922
1524825317.672929,81,24.95917510986328
1524825723.894096,82,24.951919555664062
1524826132.9418354,83,24.916025161743164
1524826544.0481622,84,24.894987106323242
1524826949.033303,85,24.88021469116211
1524827354.5287044,86,24.880613327026367
1524827761.699434,87,24.837642669677734
1524828173.2771223,88,24.834890365600586
1524828582.4766862,89,24.814685821533203
1524828987.600134,90,24.77688980102539
1524829394.9024773,91,24.741880416870117
1524829805.4143634,92,24.73932456970215
1524830213.022716,93,24.720155715942383
1524830620.2191842,94,24.70171546936035
1524831022.9748287,95,24.687856674194336
1524831428.8057504,96,24.68260383605957
1524831841.0320935,97,24.6330623626709
1524832243.9555738,98,24.638032913208008
1524832651.0615835,99,24.617961883544922
