Wall time,Step,Value
1524881675.9002337,134,0.7799540758132935
1524882160.7422662,135,0.7806023359298706
1524882643.6434836,136,0.7791787385940552
1524883129.7393966,137,0.7699381709098816
1524883612.102132,138,0.7681676745414734
1524884098.2795944,139,0.7660977840423584
1524884579.9476373,140,0.7660576701164246
1524885064.5135527,141,0.7617834806442261
1524885545.698285,142,0.7620272040367126
1524886027.1915998,143,0.7608782052993774
1524886512.4285033,144,0.7583621144294739
1524886994.2850053,145,0.7593189477920532
1524887475.4916956,146,0.7580683827400208
1524887957.5129998,147,0.749488353729248
1524888442.2824361,148,0.74253910779953
1524888928.621851,149,0.741912305355072
1524889410.3293447,150,0.7434654235839844
1524889892.1749687,151,0.7418899536132812
1524890376.822627,152,0.7452450394630432
1524890858.5300612,153,0.7433863878250122
1524891340.2923722,154,0.7366788387298584
1524891822.1978464,155,0.7354509234428406
1524892306.6107392,156,0.7314988970756531
1524892788.0108693,157,0.7291173934936523
1524893269.5849984,158,0.7291179299354553
1524893759.0822806,159,0.7227333188056946
1524894240.772976,160,0.7245155572891235
1524894722.7034936,161,0.7255889177322388
1524895204.5126362,162,0.7216535210609436
1524895689.2143195,163,0.7217705249786377
1524896170.2765605,164,0.7201520800590515
1524896652.2655432,165,0.7129401564598083
1524897134.3212407,166,0.7097655534744263
1524897619.2693806,167,0.7085315585136414
