Wall time,Step,Value
1524793108.6202502,0,26.707542419433594
1524793769.403538,1,26.65910530090332
1524794426.0458615,2,26.646024703979492
1524795083.6608424,3,26.638893127441406
1524795741.7489061,4,26.640277862548828
1524796393.028717,5,26.618118286132812
1524797051.648833,6,26.60498809814453
1524797707.7721107,7,26.58547592163086
1524798360.5156562,8,26.594194412231445
1524799028.0672054,9,26.55668830871582
1524799680.0138838,10,26.509628295898438
1524800331.9734576,11,26.46607208251953
1524800993.84651,12,26.449451446533203
1524801645.0510256,13,26.376949310302734
1524802301.788923,14,26.324886322021484
1524802951.7254002,15,26.293928146362305
1524803607.829401,16,26.229324340820312
1524804261.9229126,17,26.169822692871094
1524804912.5328681,18,26.10944366455078
1524805576.3934517,19,26.04619598388672
1524806227.323001,20,25.975419998168945
1524806887.803442,21,25.92597198486328
1524807544.000345,22,25.864166259765625
1524808193.639702,23,25.787044525146484
1524808853.3604763,24,25.728357315063477
1524809507.5807252,25,25.65814781188965
1524810162.6048973,26,25.60089111328125
1524810819.9842572,27,25.538429260253906
1524811469.5992994,28,25.46701431274414
1524812129.1235728,29,25.408105850219727
1524812781.906496,30,25.363229751586914
1524813433.1635387,31,25.265016555786133
1524814086.060904,32,25.211627960205078
1524814733.383809,33,25.15493392944336
1524815387.7318223,34,25.091014862060547
1524816045.0247726,35,25.025856018066406
1524816697.1991842,36,24.963947296142578
1524817359.6554,37,24.92179298400879
1524818009.6642294,38,24.859975814819336
1524818671.2491846,39,24.795089721679688
1524819318.4968016,40,24.74563980102539
1524819970.8903308,41,24.683734893798828
1524820620.6926668,42,24.610280990600586
1524821274.2956412,43,24.569576263427734
1524821927.347808,44,24.511123657226562
1524822588.4959328,45,24.463890075683594
1524823247.8603644,46,24.41153335571289
1524823903.942021,47,24.369958877563477
1524824557.8272243,48,24.310924530029297
1524825224.3300748,49,24.2530460357666
1524825888.3078022,50,24.221933364868164
1524826541.072194,51,24.168188095092773
1524827199.833935,52,24.126331329345703
1524827860.4258935,53,24.06670379638672
1524828522.0276465,54,24.039432525634766
1524829178.1347096,55,23.99659538269043
1524829834.619685,56,23.946191787719727
1524830488.4472861,57,23.903505325317383
1524831149.2297187,58,23.874937057495117
1524831811.231397,59,23.84402084350586
1524832465.974349,60,23.802490234375
1524833001.2836003,61,23.771875381469727
