Wall time,Step,Value
1524850539.227588,53,26.339305877685547
1524850807.5543208,54,26.323284149169922
1524851084.1598485,55,26.32562828063965
1524851351.2705352,56,26.304153442382812
1524851620.3647377,57,26.288387298583984
1524851891.9420385,58,26.305944442749023
1524852160.5222244,59,26.2698974609375
1524852430.2595568,60,26.28120994567871
1524852699.626305,61,26.269235610961914
1524852967.5990195,62,26.260242462158203
1524853246.5417867,63,26.26197624206543
1524853517.7269094,64,26.24932098388672
1524853790.1060526,65,26.22627830505371
1524854062.780387,66,26.231279373168945
1524854335.6659698,67,26.21744155883789
1524854608.4128015,68,26.206701278686523
1524854877.9531522,69,26.204898834228516
1524855148.7172184,70,26.18817710876465
1524855426.0679414,71,26.172910690307617
1524855694.7393029,72,26.178316116333008
1524855967.5694082,73,26.177640914916992
1524856243.9462633,74,26.145618438720703
1524856513.9238935,75,26.139892578125
1524856783.0744164,76,26.165773391723633
1524857051.584852,77,26.120208740234375
1524857325.1902475,78,26.119565963745117
1524857605.2671711,79,26.126571655273438
1524857876.7811928,80,26.119657516479492
1524858144.6746683,81,26.09770965576172
1524858413.7840905,82,26.0906982421875
1524858684.2508147,83,26.089094161987305
1524858956.627349,84,26.067882537841797
1524859221.9789033,85,26.07232093811035
1524859500.8043778,86,26.067584991455078
1524859785.2944982,87,26.060243606567383
1524860052.8966596,88,26.03449249267578
1524860324.1043043,89,26.054983139038086
1524860595.3050447,90,26.04433822631836
1524860864.6864069,91,26.014286041259766
1524861144.3343909,92,26.006803512573242
1524861416.8006403,93,25.988779067993164
1524861687.1976886,94,26.000381469726562
1524861964.6952078,95,25.983089447021484
1524862233.936171,96,26.01654052734375
1524862500.2928653,97,25.97995948791504
1524862771.9368465,98,25.98004913330078
1524863039.7500746,99,25.966045379638672
1524863331.2686176,100,25.971500396728516
1524863597.818666,101,25.962249755859375
1524863866.0481298,102,25.92656135559082
1524864136.9938123,103,25.940431594848633
1524864404.6894412,104,25.937604904174805
1524864672.2743597,105,25.908294677734375
1524864945.5571997,106,25.892745971679688
1524865214.8500674,107,25.90760040283203
1524865491.3163917,108,25.895309448242188
1524865758.756578,109,25.901012420654297
1524866030.491944,110,25.864635467529297
1524866302.4632514,111,25.86858367919922
1524866568.8886395,112,25.85262107849121
1524866845.370682,113,25.85212516784668
1524867117.8068037,114,25.857688903808594
1524867387.0882566,115,25.85017967224121
1524867663.130865,116,25.83623695373535
1524867932.1599252,117,25.832225799560547
1524868201.2125955,118,25.82044792175293
1524868472.1422625,119,25.81129264831543
1524868744.1010807,120,25.786897659301758
1524869012.3439536,121,25.782367706298828
1524869282.4506345,122,25.807756423950195
1524869551.8598633,123,25.764432907104492
1524869831.08627,124,25.767515182495117
1524870098.7149277,125,25.753206253051758
1524870373.1933506,126,25.74822998046875
1524870646.005491,127,25.750904083251953
1524870918.1593513,128,25.738113403320312
1524871195.5431342,129,25.73468017578125
1524871465.326951,130,25.72450828552246
1524871731.5758638,131,25.718841552734375
1524872004.6041286,132,25.70990562438965
1524872279.0168138,133,25.710933685302734
1524872552.1988416,134,25.69062042236328
1524872822.767381,135,25.678787231445312
1524873095.5547807,136,25.68768882751465
1524873372.4168007,137,25.671693801879883
1524873639.1367307,138,25.67197036743164
1524873912.924151,139,25.658998489379883
1524874191.8374097,140,25.664527893066406
1524874461.9955368,141,25.64244270324707
1524874730.30962,142,25.64016342163086
1524875005.5995536,143,25.63558578491211
1524875277.1159375,144,25.619903564453125
1524875551.674987,145,25.613676071166992
1524875825.337653,146,25.610801696777344
1524876096.2053776,147,25.607328414916992
1524876373.9419613,148,25.59813690185547
1524876642.849983,149,25.581892013549805
